Pays,ISO3,Année,ECGTE_TaxeEnv_DeviseNat,ECGTE_TaxeEnv_PctPIB,ECGTEN_TaxeEnergie_CarbIncl_DeviseNat,ECGTEN_TaxeEnergie_CarbIncl_PctPIB,ECGTEP_TaxePollution_DeviseNat,ECGTEP_TaxePollution_PctPIB,ECGTER_TaxeRess_DeviseNat,ECGTER_TaxeRess_PctPIB,ECGTET_TaxeTransp_CarbExcl_DeviseNat,ECGTET_TaxeTransp_CarbExcl_PctPIB
Belize,BLZ,2007,5590000.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,5590000.0,0.17
Belize,BLZ,2008,4700000.0,0.14,240000.0,0.01,0.0,0.0,0.0,0.0,4470000.0,0.13
Belize,BLZ,2009,5990000.0,0.18,2810000.0,0.08,0.0,0.0,0.0,0.0,3180000.0,0.1
Belize,BLZ,2010,4630000.0,0.13,1540000.0,0.04,0.0,0.0,0.0,0.0,3090000.0,0.09
Belize,BLZ,2011,5860000.0,0.16,2640000.0,0.07,0.0,0.0,0.0,0.0,3220000.0,0.09
Belize,BLZ,2012,5450000.0,0.14,1970000.0,0.05,0.0,0.0,0.0,0.0,3480000.0,0.09
Belize,BLZ,2013,5090000.0,0.13,1520000.0,0.04,0.0,0.0,0.0,0.0,3570000.0,0.09
Belize,BLZ,2014,5260000.0,0.12,1250000.0,0.03,0.0,0.0,0.0,0.0,4010000.0,0.09
Belize,BLZ,2015,5170000.0,0.12,1020000.0,0.02,0.0,0.0,0.0,0.0,4150000.0,0.09
Belize,BLZ,2016,960000.0,0.02,870000.0,0.02,0.0,0.0,0.0,0.0,90000.0,0.0
Belize,BLZ,2017,5440000.0,0.12,830000.0,0.02,0.0,0.0,0.0,0.0,4620000.0,0.1
Belize,BLZ,2018,6500000.0,0.14,1610000.0,0.04,0.0,0.0,0.0,0.0,4890000.0,0.11
Belize,BLZ,2019,5790000.0,0.12,520000.0,0.01,0.0,0.0,0.0,0.0,5270000.0,0.11
Belize,BLZ,2020,7200000.0,0.17,3320000.0,0.08,0.0,0.0,0.0,0.0,3890000.0,0.09
Belize,BLZ,2021,7300000.0,0.15,2180000.0,0.04,0.0,0.0,0.0,0.0,5120000.0,0.1
Bhutan,BTN,2015,1597610000.0,1.24,582000000.0,0.45,50000000.0,0.04,0.0,0.0,965610000.0,0.75
Bhutan,BTN,2016,1779020000.0,1.23,845000000.0,0.58,70000000.0,0.05,0.0,0.0,864020000.0,0.6
Bhutan,BTN,2017,2271000000.0,1.42,819000000.0,0.51,92000000.0,0.06,0.0,0.0,1360000000.0,0.85
Bhutan,BTN,2018,2750230000.0,1.64,1047000000.0,0.63,97000000.0,0.06,0.0,0.0,1606230000.0,0.96
Bhutan,BTN,2019,2321120000.0,1.3,697000000.0,0.39,97000000.0,0.05,0.0,0.0,1527120000.0,0.86
Bhutan,BTN,2020,1244000000.0,0.72,293000000.0,0.17,59000000.0,0.03,0.0,0.0,892000000.0,0.52
Bolivia,BOL,1995,20420000.0,0.06,9640000.0,0.03,0.0,0.0,0.0,0.0,10780000.0,0.03
Bolivia,BOL,1996,61320000.0,0.16,51220000.0,0.14,0.0,0.0,0.0,0.0,10100000.0,0.03
Bolivia,BOL,1997,81100000.0,0.2,69890000.0,0.17,0.0,0.0,0.0,0.0,11210000.0,0.03
Bolivia,BOL,1998,270320000.0,0.58,258680000.0,0.55,0.0,0.0,0.0,0.0,11640000.0,0.03
Bolivia,BOL,1999,279730000.0,0.58,268250000.0,0.56,0.0,0.0,0.0,0.0,11490000.0,0.02
Bolivia,BOL,2000,1402440000.0,2.7,1387410000.0,2.67,0.0,0.0,0.0,0.0,15030000.0,0.03
Bolivia,BOL,2001,1314230000.0,2.44,1299860000.0,2.42,0.0,0.0,0.0,0.0,14360000.0,0.03
Bolivia,BOL,2002,1328040000.0,2.34,1311700000.0,2.31,0.0,0.0,0.0,0.0,16330000.0,0.03
Bolivia,BOL,2003,1107130000.0,1.79,1087210000.0,1.76,0.0,0.0,0.0,0.0,19910000.0,0.03
Bolivia,BOL,2004,1174730000.0,1.69,1146880000.0,1.65,0.0,0.0,0.0,0.0,27850000.0,0.04
Bolivia,BOL,2005,1909940000.0,2.48,1878290000.0,2.44,0.0,0.0,0.0,0.0,31650000.0,0.04
Bolivia,BOL,2006,2028780000.0,2.21,1988340000.0,2.17,0.0,0.0,0.0,0.0,40440000.0,0.04
Bolivia,BOL,2007,2376910000.0,2.31,2344360000.0,2.28,0.0,0.0,0.0,0.0,32550000.0,0.03
Bolivia,BOL,2008,2552710000.0,2.12,2521310000.0,2.09,0.0,0.0,0.0,0.0,31400000.0,0.03
Bolivia,BOL,2009,2265160000.0,1.86,2227410000.0,1.83,0.0,0.0,0.0,0.0,37750000.0,0.03
Bolivia,BOL,2010,2238660000.0,1.62,2191420000.0,1.59,0.0,0.0,0.0,0.0,47230000.0,0.03
Bolivia,BOL,2011,2484370000.0,1.5,2432230000.0,1.46,0.0,0.0,0.0,0.0,52150000.0,0.03
Bolivia,BOL,2012,2498690000.0,1.34,2447970000.0,1.31,0.0,0.0,0.0,0.0,50720000.0,0.03
Bolivia,BOL,2013,2849880000.0,1.35,2778540000.0,1.31,0.0,0.0,0.0,0.0,71340000.0,0.03
Bolivia,BOL,2014,3008170000.0,1.32,2918330000.0,1.28,0.0,0.0,0.0,0.0,89840000.0,0.04
Bolivia,BOL,2015,3098060000.0,1.36,2995740000.0,1.31,0.0,0.0,0.0,0.0,102320000.0,0.05
Bolivia,BOL,2016,3449510000.0,1.47,3333280000.0,1.42,0.0,0.0,0.0,0.0,116230000.0,0.05
Bolivia,BOL,2017,3310020000.0,1.28,3187870000.0,1.23,0.0,0.0,0.0,0.0,122150000.0,0.05
Bolivia,BOL,2018,3306710000.0,1.19,3178770000.0,1.14,0.0,0.0,0.0,0.0,127940000.0,0.05
Bolivia,BOL,2019,2634630000.0,0.93,2504410000.0,0.89,0.0,0.0,0.0,0.0,130220000.0,0.05
Bolivia,BOL,2020,2503370000.0,0.99,2461700000.0,0.97,0.0,0.0,0.0,0.0,41670000.0,0.02
Bolivia,BOL,2021,2463670000.0,0.88,2433530000.0,0.87,0.0,0.0,0.0,0.0,30140000.0,0.01
Botswana,BWA,2015,366371000.0,0.267320970454762,108992000.0,0.0795255279806683,0.0,0.0,0.0,0.0,257379000.0,0.187795442474094
Botswana,BWA,2016,386101000.0,0.234828610273336,107399000.0,0.0653206231394014,0.0,0.0,0.0,0.0,278702000.0,0.169507987133935
Botswana,BWA,2017,505957000.0,0.303610456855674,126406000.0,0.0758526582482272,0.0,0.0,0.0,0.0,379551000.0,0.227757798607446
Brazil,BRA,2015,51930103409.8583,0.866109876982927,3271182044.47,0.0545580095568772,819547635.18048,0.013668724976062,15600276.0378506,0.0002601872954768,47823773454.17,0.797622955154511
Brazil,BRA,2016,56280245812.1818,0.897707789609697,6001239003.25,0.0957238001146215,965275446.341801,0.015396792867462,14808317.65,0.0002362026304892,49298923044.94,0.786350993997124
Brazil,BRA,2017,57973436261.1869,0.88032210653114,5821367778.67,0.0883970155352381,1071184707.3769,0.016265856207549,14676586.78,0.0002228628251851,51066207188.36,0.775436371963168
Brazil,BRA,2018,59926982421.7,0.855593604150744,3928130589.17,0.0560829741886978,1115976397.26,0.0159330943974429,15553973.93,0.0002220682583346,54867321461.34,0.783355467306269
Brazil,BRA,2019,60000543528.68,0.812010824123703,2775674653.0,0.0375642907535406,1129722884.43,0.0152889816736231,14039050.24,0.0001899959581174,56081106941.01,0.758967555738422
Brazil,BRA,2020,60031324067.88,0.788889662197354,1985591912.39,0.0260932597664502,1089375371.92,0.0143158089964554,13979504.63,0.0001837088696024,56942377278.94,0.748296884564846
Bulgaria,BGR,1995,15330000.0,1.2,13860000.0,1.09,0.0,0.0,60000.0,0.0,1420000.0,0.11
Bulgaria,BGR,1996,17810000.0,0.81,15730000.0,0.72,0.0,0.0,140000.0,0.01,1940000.0,0.09
Bulgaria,BGR,1997,219420000.0,1.15,215890000.0,1.13,0.0,0.0,320000.0,0.0,3210000.0,0.02
Bulgaria,BGR,1998,508610000.0,1.92,483660000.0,1.83,0.0,0.0,1050000.0,0.0,23900000.0,0.09
Bulgaria,BGR,1999,584250000.0,2.33,544020000.0,2.17,0.0,0.0,1560000.0,0.01,38670000.0,0.15
Bulgaria,BGR,2000,727090000.0,2.59,680720000.0,2.42,0.0,0.0,1480000.0,0.01,44890000.0,0.16
Bulgaria,BGR,2001,768570000.0,2.48,721720000.0,2.33,370000.0,0.0,1490000.0,0.01,45000000.0,0.14
Bulgaria,BGR,2002,803960000.0,2.36,713130000.0,2.09,31230000.0,0.09,760000.0,0.0,58840000.0,0.17
Bulgaria,BGR,2003,1026210000.0,2.8,896460000.0,2.45,47440000.0,0.13,4920000.0,0.01,77400000.0,0.21
Bulgaria,BGR,2004,1237230000.0,3.0,1081560000.0,2.63,45350000.0,0.11,27500000.0,0.07,82810000.0,0.2
Bulgaria,BGR,2005,1403360000.0,2.99,1229750000.0,2.62,40710000.0,0.09,25990000.0,0.06,106910000.0,0.23
Bulgaria,BGR,2006,1493210000.0,2.79,1290470000.0,2.41,29010000.0,0.05,33070000.0,0.06,140660000.0,0.26
Bulgaria,BGR,2007,2026540000.0,3.19,1801630000.0,2.84,18930000.0,0.03,30470000.0,0.05,175520000.0,0.28
Bulgaria,BGR,2008,2389510000.0,3.28,2073040000.0,2.85,39460000.0,0.05,53220000.0,0.07,223790000.0,0.31
Bulgaria,BGR,2009,2078810000.0,2.84,1825930000.0,2.5,19370000.0,0.03,35320000.0,0.05,198190000.0,0.27
Bulgaria,BGR,2010,2056640000.0,2.75,1812620000.0,2.42,7990000.0,0.01,48630000.0,0.07,187400000.0,0.25
Bulgaria,BGR,2011,2166350000.0,2.67,1922060000.0,2.37,5000000.0,0.01,63420000.0,0.08,175870000.0,0.22
Bulgaria,BGR,2012,2189220000.0,2.65,1946310000.0,2.36,2350000.0,0.0,37180000.0,0.05,203390000.0,0.25
Bulgaria,BGR,2013,2340590000.0,2.85,2062590000.0,2.51,3210000.0,0.0,59060000.0,0.07,215730000.0,0.26
Bulgaria,BGR,2014,2386670000.0,2.84,2090080000.0,2.48,3160000.0,0.0,56730000.0,0.07,236700000.0,0.28
Bulgaria,BGR,2015,2644850000.0,2.95,2331850000.0,2.6,2500000.0,0.0,57410000.0,0.06,253090000.0,0.28
Bulgaria,BGR,2016,2848160000.0,2.99,2478740000.0,2.6,3230000.0,0.0,60700000.0,0.06,305490000.0,0.32
Bulgaria,BGR,2017,2873490000.0,2.8,2505920000.0,2.44,3760000.0,0.0,56650000.0,0.06,307170000.0,0.3
Bulgaria,BGR,2018,2875780000.0,2.62,2472660000.0,2.25,4720000.0,0.0,57740000.0,0.05,340660000.0,0.31
Bulgaria,BGR,2019,3596870000.0,2.99,3182000000.0,2.64,3990000.0,0.0,57850000.0,0.05,353030000.0,0.29
Bulgaria,BGR,2020,3636060000.0,3.03,3211590000.0,2.68,3200000.0,0.0,48780000.0,0.04,372500000.0,0.31
Bulgaria,BGR,2021,3869930000.0,2.92,3410880000.0,2.57,3860000.0,0.0,49040000.0,0.04,406150000.0,0.31
Burkina Faso,BFA,2015,66028650855.0,0.943898718084157,63608413620.0,0.909300724728322,0.0,0.0,1501562389.0,0.0214652699358184,918674846.0,0.0131327234200166
Burkina Faso,BFA,2016,74294616746.0,0.977896287321482,71818358665.0,0.945302760496537,0.0,0.0,1482186890.0,0.0195091531571244,994071191.0,0.01308437366782
Burkina Faso,BFA,2017,92669657819.0,1.12545051627868,90167233855.0,1.09505918422334,0.0,0.0,1416028070.0,0.0171973174386736,1086395894.0,0.0131940146166662
Burkina Faso,BFA,2018,102869171840.0,1.16558357797878,100037858279.0,1.13350270737604,0.0,0.0,1353759975.0,0.0153390988491598,1477553586.0,0.0167417717535817
Burkina Faso,BFA,2019,106400230044.0,1.12244508130303,102917991313.0,1.08570999403942,550139853.0,0.0058035755352527,1026555166.0,0.0108294107661837,1905543712.0,0.0201021009621673
Burkina Faso,BFA,2020,110191805387.0,1.06750916751467,106862700575.0,1.03525767754275,513410078.0,0.0049737815170063,944010645.0,0.0091453263174126,1871684089.0,0.0181323821375067
Cabo Verde,CPV,2000,125530000.0,0.16,0.0,0.0,125530000.0,0.16,0.0,0.0,0.0,0.0
Cabo Verde,CPV,2001,61790000.0,0.08,0.0,0.0,61790000.0,0.08,0.0,0.0,0.0,0.0
Cabo Verde,CPV,2002,113080000.0,0.13,0.0,0.0,113080000.0,0.13,0.0,0.0,0.0,0.0
Cabo Verde,CPV,2003,83260000.0,0.09,0.0,0.0,83260000.0,0.09,0.0,0.0,0.0,0.0
Cabo Verde,CPV,2004,114980000.0,0.11,0.0,0.0,114980000.0,0.11,0.0,0.0,0.0,0.0
Cabo Verde,CPV,2005,191820000.0,0.19,0.0,0.0,191820000.0,0.19,0.0,0.0,0.0,0.0
Cabo Verde,CPV,2006,218050000.0,0.2,0.0,0.0,218050000.0,0.2,0.0,0.0,0.0,0.0
Cabo Verde,CPV,2007,215620000.0,0.18,0.0,0.0,215620000.0,0.18,0.0,0.0,0.0,0.0
Cabo Verde,CPV,2008,221700000.0,0.17,0.0,0.0,221700000.0,0.17,0.0,0.0,0.0,0.0
Cabo Verde,CPV,2009,187100000.0,0.14,0.0,0.0,187100000.0,0.14,0.0,0.0,0.0,0.0
Cabo Verde,CPV,2010,267190000.0,0.19,0.0,0.0,267190000.0,0.19,0.0,0.0,0.0,0.0
Cabo Verde,CPV,2011,530660000.0,0.36,0.0,0.0,530660000.0,0.36,0.0,0.0,0.0,0.0
Cabo Verde,CPV,2012,542600000.0,0.36,0.0,0.0,542600000.0,0.36,0.0,0.0,0.0,0.0
Cabo Verde,CPV,2013,570880000.0,0.37,0.0,0.0,570880000.0,0.37,0.0,0.0,0.0,0.0
Cabo Verde,CPV,2014,558410000.0,0.36,0.0,0.0,558410000.0,0.36,0.0,0.0,0.0,0.0
Cabo Verde,CPV,2015,595100000.0,0.38,0.0,0.0,595100000.0,0.38,0.0,0.0,0.0,0.0
Cabo Verde,CPV,2016,677820000.0,0.41,0.0,0.0,677820000.0,0.41,0.0,0.0,0.0,0.0
Cabo Verde,CPV,2017,684180000.0,0.4,0.0,0.0,684180000.0,0.4,0.0,0.0,0.0,0.0
Cabo Verde,CPV,2018,716750000.0,0.39,0.0,0.0,716750000.0,0.39,0.0,0.0,0.0,0.0
Cabo Verde,CPV,2019,738680000.0,0.38,0.0,0.0,738680000.0,0.38,0.0,0.0,0.0,0.0
Cabo Verde,CPV,2020,592770000.0,0.36,0.0,0.0,592770000.0,0.36,0.0,0.0,0.0,0.0
Cambodia,KHM,2009,943155000000.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,943155000000.0,2.19
Cambodia,KHM,2010,1032930000000.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,1032930000000.0,2.19
Cambodia,KHM,2011,1008213000000.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,1008213000000.0,1.94
Cameroon,CMR,1995,39600000000.0,0.73,36700000000.0,0.68,0.0,0.0,0.0,0.0,2900000000.0,0.05
Cameroon,CMR,1996,58800000000.0,1.04,56700000000.0,1.0,0.0,0.0,0.0,0.0,2100000000.0,0.04
Cameroon,CMR,1997,58700000000.0,0.93,57000000000.0,0.91,0.0,0.0,0.0,0.0,1700000000.0,0.03
Cameroon,CMR,1998,62800000000.0,0.94,61100000000.0,0.92,0.0,0.0,0.0,0.0,1700000000.0,0.03
Cameroon,CMR,1999,63700000000.0,0.9,62000000000.0,0.87,0.0,0.0,0.0,0.0,1700000000.0,0.02
Cameroon,CMR,2000,58300000000.0,0.78,55600000000.0,0.74,142970000.0,0.0,0.0,0.0,2700000000.0,0.04
Cameroon,CMR,2001,69600000000.0,0.87,67000000000.0,0.84,142970000.0,0.0,0.0,0.0,2600000000.0,0.03
Cameroon,CMR,2002,69400000000.0,0.81,68200000000.0,0.79,142970000.0,0.0,0.0,0.0,1200000000.0,0.01
Cameroon,CMR,2003,71542970000.0,0.77,67400000000.0,0.73,142970000.0,0.0,0.0,0.0,4000000000.0,0.04
Cameroon,CMR,2004,78486820000.0,0.79,74115520000.0,0.75,73540000.0,0.0,0.0,0.0,4297760000.0,0.04
Cameroon,CMR,2005,76315880000.0,0.74,69345410000.0,0.67,81930000.0,0.0,0.0,0.0,6888540000.0,0.07
Cameroon,CMR,2006,80268780000.0,0.74,73913880000.0,0.68,72840000.0,0.0,0.0,0.0,6282060000.0,0.06
Cameroon,CMR,2007,79655510000.0,0.7,73355110000.0,0.64,29820000.0,0.0,0.0,0.0,6270580000.0,0.06
Cameroon,CMR,2008,77869750000.0,0.63,71450650000.0,0.58,32310000.0,0.0,0.0,0.0,6386800000.0,0.05
Cameroon,CMR,2009,85359850000.0,0.65,78019330000.0,0.59,49530000.0,0.0,0.0,0.0,7290990000.0,0.06
Cameroon,CMR,2010,90767930000.0,0.67,82961630000.0,0.61,32450000.0,0.0,0.0,0.0,7773860000.0,0.06
Cameroon,CMR,2011,92154920000.0,0.64,84580420000.0,0.59,95740000.0,0.0,0.0,0.0,7478750000.0,0.05
Cameroon,CMR,2012,105186780000.0,0.68,97422840000.0,0.63,95740000.0,0.0,0.0,0.0,7668200000.0,0.05
Cameroon,CMR,2013,118231270000.0,0.71,109597700000.0,0.66,287000000.0,0.0,0.0,0.0,8346570000.0,0.05
Cameroon,CMR,2014,128905000000.0,0.72,118515000000.0,0.66,586000000.0,0.0,0.0,0.0,9804000000.0,0.06
Cameroon,CMR,2015,113915600000.0,0.6,103772700000.0,0.55,391100000.0,0.0,0.0,0.0,9751800000.0,0.05
Cameroon,CMR,2016,116209400000.0,0.58,105579060000.0,0.53,376080000.0,0.0,0.0,0.0,10254260000.0,0.05
Cameroon,CMR,2017,132449850000.0,0.63,122036000000.0,0.58,577000000.0,0.0,0.0,0.0,9836840000.0,0.05
Cameroon,CMR,2018,137241540000.0,0.62,127455830000.0,0.57,75600000.0,0.0,0.0,0.0,9710110000.0,0.04
Cameroon,CMR,2019,138869280000.0,0.6,128708760000.0,0.55,301450000.0,0.0,0.0,0.0,9859070000.0,0.04
Cameroon,CMR,2020,145115850000.0,0.62,135651700000.0,0.58,46430000.0,0.0,0.0,0.0,9417720000.0,0.04
Canada,CAN,2015,23828370000.0,1.19714023173759,17617700000.0,0.885115409097783,586400000.0,0.0294608079315086,835000000.0,0.0419505024263467,4789270000.0,0.240613512281952
Canada,CAN,2016,24011300000.0,1.18543002219167,17638400000.0,0.870802035017909,600400000.0,0.0296415514913344,724700000.0,0.0357782018084111,5047800000.0,0.249208233874014
Canada,CAN,2017,28482697775.0,1.33056863691763,21715200000.0,1.01442511845751,625687775.0,0.0292289914562974,765200000.0,0.0357463021590262,5376610000.0,0.251168224844801
Canada,CAN,2018,27733620000.0,1.24050320373042,20718900000.0,0.926740246234359,621300000.0,0.0277902646851622,854800000.0,0.0382345376675948,5538620000.0,0.247738155143301
Canada,CAN,2019,27887614041.21,1.20539678587573,20932701513.74,0.904781997021045,546748508.39,0.0236323155405753,869820952.9,0.0375965968032857,5538343066.18,0.239385876510819
Canada,CAN,2020,25947861623.16,1.17428088593602,20092442952.69,0.90929156528431,504589290.58,0.022835390745542,644813793.36,0.0291813068655611,4706015586.53,0.212972623040611
Chad,TCD,2009,2544000000.0,0.06,2544000000.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0
Chad,TCD,2010,7939000000.0,0.15,6168000000.0,0.12,0.0,0.0,0.0,0.0,1771000000.0,0.03
Chad,TCD,2011,5013000000.0,0.09,3420000000.0,0.06,0.0,0.0,0.0,0.0,1593000000.0,0.03
Chad,TCD,2012,1533000000.0,0.02,89000000.0,0.0,0.0,0.0,0.0,0.0,1444000000.0,0.02
Chad,TCD,2013,2530000000.0,0.04,1540000000.0,0.02,0.0,0.0,0.0,0.0,990000000.0,0.02
Chad,TCD,2014,2857000000.0,0.04,1334000000.0,0.02,0.0,0.0,0.0,0.0,1523000000.0,0.02
Chad,TCD,2015,3887000000.0,0.06,1814000000.0,0.03,0.0,0.0,0.0,0.0,2073000000.0,0.03
Chad,TCD,2016,3029000000.0,0.05,1539000000.0,0.03,0.0,0.0,0.0,0.0,1490000000.0,0.03
Chad,TCD,2017,3633000000.0,0.06,2544000000.0,0.04,0.0,0.0,0.0,0.0,1089000000.0,0.02
Chad,TCD,2018,30257000000.0,0.49,21354000000.0,0.34,0.0,0.0,0.0,0.0,8903000000.0,0.14
Chad,TCD,2019,18553000000.0,0.28,17721000000.0,0.27,0.0,0.0,0.0,0.0,832000000.0,0.01
Chad,TCD,2020,30043530000.0,0.49,21691770000.0,0.35,0.0,0.0,0.0,0.0,8351770000.0,0.14
Chile,CHL,2015,1924227000000.0,1.21308271109553,1388477000000.0,0.875331987054429,0.0,0.0,103567000000.0,0.0652913284867276,432183000000.0,0.27245939555437
Chile,CHL,2016,2088649000000.0,1.23761020433374,1502277000000.0,0.890160742631184,0.0,0.0,106692000000.0,0.0632193862735076,479680000000.0,0.284230075429049
Chile,CHL,2017,2255201211000.0,1.25767634771699,1629561250000.0,0.908770637087569,0.0,0.0,80977461000.0,0.0451593573562845,544662500000.0,0.303746353273133
Chile,CHL,2018,2544731945000.0,1.34332817675006,1727392375000.0,0.911866121773665,115351680000.0,0.0608925283010334,94787953000.0,0.0500372262514904,607199938000.0,0.320532300951757
Chile,CHL,2019,0.0,0.0,1811132152000.0,0.925216617584467,126682749901.0,0.0647158658413029,0.0,0.0,0.0,0.0
"China, P.R.: Mainland",CHN,1998,13002000000.0,0.15,16312560000.0,0.19,0.0,0.0,6190000000.0,0.07,1910000000.0,0.02
"China, P.R.: Mainland",CHN,1999,13921000000.0,0.15,19287950000.0,0.21,8596000000.0,0.09,6286000000.0,0.07,2090000000.0,0.02
"China, P.R.: Mainland",CHN,2000,38406000000.0,0.38,23910000000.0,0.24,8847000000.0,0.09,6360000000.0,0.06,2340000000.0,0.02
"China, P.R.: Mainland",CHN,2001,70418000000.0,0.64,29550000000.0,0.27,9269000000.0,0.08,6710000000.0,0.06,27940000000.0,0.25
"China, P.R.: Mainland",CHN,2002,85515000000.0,0.7,30440000000.0,0.25,9795000000.0,0.08,7510000000.0,0.06,37770000000.0,0.31
"China, P.R.: Mainland",CHN,2003,108979000000.0,0.79,36430000000.0,0.27,14179000000.0,0.1,8330000000.0,0.06,50040000000.0,0.36
"China, P.R.: Mainland",CHN,2004,134588000000.0,0.83,47740000000.0,0.3,18838000000.0,0.12,9880000000.0,0.06,58130000000.0,0.36
"China, P.R.: Mainland",CHN,2005,152172000000.0,0.81,51100000000.0,0.27,24632000000.0,0.13,14220000000.0,0.08,64220000000.0,0.34
"China, P.R.: Mainland",CHN,2006,181952000000.0,0.83,58678000000.0,0.27,28814000000.0,0.13,20710000000.0,0.09,75750000000.0,0.35
"China, P.R.: Mainland",CHN,2007,227574000000.0,0.84,69238000000.0,0.26,35336000000.0,0.13,26000000000.0,0.1,97000000000.0,0.36
"China, P.R.: Mainland",CHN,2008,257948660000.0,0.81,76254000000.0,0.24,36694660000.0,0.12,30000000000.0,0.09,115000000000.0,0.36
"China, P.R.: Mainland",CHN,2009,451192000000.0,1.3,246304000000.0,0.71,33888000000.0,0.1,34000000000.0,0.1,137000000000.0,0.39
"China, P.R.: Mainland",CHN,2010,591187000000.0,1.44,307828000000.0,0.75,35359000000.0,0.09,42000000000.0,0.1,206000000000.0,0.5
"China, P.R.: Mainland",CHN,2011,664459000000.0,1.36,327700000000.0,0.67,39759000000.0,0.08,60000000000.0,0.12,237000000000.0,0.49
"China, P.R.: Mainland",CHN,2012,752412000000.0,1.4,356200000000.0,0.66,40212000000.0,0.08,90000000000.0,0.17,266000000000.0,0.49
"China, P.R.: Mainland",CHN,2013,451808000000.0,0.76,0.0,0.0,39808000000.0,0.07,101000000000.0,0.17,311000000000.0,0.52
"China, P.R.: Mainland",CHN,2014,494363600000.0,0.77,0.0,0.0,38363600000.0,0.06,108000000000.0,0.17,348000000000.0,0.54
"China, P.R.: Mainland",CHN,2015,486626000000.0,0.71,0.0,0.0,38626000000.0,0.06,103000000000.0,0.15,345000000000.0,0.5
"China, P.R.: Mainland",CHN,2016,450000000000.0,0.6,0.0,0.0,0.0,0.0,95000000000.0,0.13,340000000000.0,0.46
"China, P.R.: Mainland",CHN,2017,560000000000.0,0.67,0.0,0.0,0.0,0.0,135000000000.0,0.16,410000000000.0,0.49
"China, P.R.: Mainland",CHN,2018,611000000000.0,0.67,0.0,0.0,0.0,0.0,163000000000.0,0.18,433000000000.0,0.47
"China, P.R.: Mainland",CHN,2019,647000000000.0,0.65,0.0,0.0,0.0,0.0,182000000000.0,0.18,443000000000.0,0.45
"China, P.R.: Mainland",CHN,2020,650000000000.0,0.64,0.0,0.0,0.0,0.0,175000000000.0,0.17,453000000000.0,0.45
Colombia,COL,2015,7447504000000.0,0.925511034670451,5998709000000.0,0.745467390588437,0.0,0.0,42794000000.0,0.005318066189382,1406002000000.0,0.174725702163936
Colombia,COL,2016,8315888000000.0,0.9627299480656,6778319000000.0,0.784725659946607,0.0,0.0,48817000000.0,0.0056515417084403,1488752000000.0,0.172352746410553
Colombia,COL,2017,7140191000000.0,0.775710587297155,5102283000000.0,0.554312194517807,10309000000.0,0.0011199701022628,49522000000.0,0.0053800717241499,1978077000000.0,0.214898350952936
Colombia,COL,2018,7363295000000.0,0.745430460492149,5007049000000.0,0.506893563516979,30038000000.0,0.0030409266737599,55685000000.0,0.0056373261145323,2270524000000.0,0.229858745422868
Colombia,COL,2019,8092393000000.0,0.763384330061845,5314405000000.0,0.501326801676873,40499000000.0,0.0038204152941132,60782000000.0,0.0057337831158001,2676707000000.0,0.252503329975058
Colombia,COL,2020,6684165000000.0,0.669929200133902,4252882000000.0,0.426250674021942,45143000000.0,0.0045245163579362,56256000000.0,0.0056383313521932,2329884000000.0,0.233515678401831
"Congo, Dem. Rep. of the",COD,2000,589080000.0,0.05,0.0,0.0,0.0,0.0,82250000.0,0.01,506830000.0,0.04
"Congo, Dem. Rep. of the",COD,2001,4088950000.0,0.18,17338420000.0,0.78,0.0,0.0,824530000.0,0.04,3264420000.0,0.15
"Congo, Dem. Rep. of the",COD,2002,11847560000.0,0.39,17338420000.0,0.57,0.0,0.0,2678880000.0,0.09,9168680000.0,0.3
"Congo, Dem. Rep. of the",COD,2003,20851930000.0,0.58,17338420000.0,0.48,0.0,0.0,3725200000.0,0.1,17126730000.0,0.47
"Congo, Dem. Rep. of the",COD,2004,40879630000.0,0.99,17338420000.0,0.42,0.0,0.0,4431570000.0,0.11,19109630000.0,0.47
"Congo, Dem. Rep. of the",COD,2005,72214860000.0,1.27,37477370000.0,0.66,0.0,0.0,5625140000.0,0.1,29112340000.0,0.51
"Congo, Dem. Rep. of the",COD,2006,89307320000.0,1.32,43056010000.0,0.64,0.0,0.0,5105800000.0,0.08,41145500000.0,0.61
"Congo, Dem. Rep. of the",COD,2007,131181660000.0,1.52,62763400000.0,0.73,0.0,0.0,4521070000.0,0.05,63897190000.0,0.74
"Congo, Dem. Rep. of the",COD,2008,209744130000.0,1.9,87789140000.0,0.79,0.0,0.0,7296320000.0,0.07,114658680000.0,1.04
"Congo, Dem. Rep. of the",COD,2009,244886270000.0,1.62,90198970000.0,0.6,0.0,0.0,5730940000.0,0.04,148956370000.0,0.99
"Congo, Dem. Rep. of the",COD,2010,305459590000.0,1.56,107687630000.0,0.55,0.0,0.0,3849820000.0,0.02,193922140000.0,0.99
"Congo, Dem. Rep. of the",COD,2011,437664310000.0,1.84,155548340000.0,0.66,0.0,0.0,4939520000.0,0.02,277176460000.0,1.17
